Purchasing Document Number	Item Number of Purchasing Document	Order Number	Order Type	Purchasing group	Net price in purchasing document (in doc	Price Unit	Storage Location	Short text	Name 1	Created on	Item delivery date	Scheduled quantity	Quantity of goods received	Open GR	EOW	WK	ReqDate	ReqQty	ComDate	ComQty	Comp GI Loc	Component	Comp GI Plant	Comp Qty	Base Unit of Measure	MX_SKU	ITEM_FAMILY	ITEM_TYPE	Requirement Tracking Number	Statistics-Relevant Delivery Date
0072969057	00010	000006396158	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	04/04/2025	10.000	0.000	10.000	04/06/2025	202514	04/04/2025	10.000	04/04/2025	10.000	JBL1	CX07-INT-B1LP-A0	8020	10.000		SFG004948	AD	DIABLO 7		04/06/2025
0072969058	00010	000006396159	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	03/07/2025	51.000	0.000	51.000	03/09/2025	202510	03/07/2025	51.000	03/07/2025	51.000	JBL1	CX07-INT-B1LP-A0	8020	51.000		SFG004948	AD	DIABLO 7		03/02/2025
0072969058	00011	000006408123	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	03/14/2025	45.000	0.000	45.000	03/16/2025	202511	03/14/2025	45.000	03/14/2025	45.000	JBL1	CX07-INT-B1LP-A0	8020	45.000		SFG004948	AD	DIABLO 7		03/16/2025
0072969058	00012	000006438065	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	03/14/2025	48.000	0.000	48.000	03/16/2025	202511	03/14/2025	48.000	03/14/2025	48.000	JBL1	CX07-INT-B1LP-A0	8020	48.000		SFG004948	AD	DIABLO 7		03/16/2025
0072969058	00016	000006464454	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	03/14/2025	61.000	0.000	61.000	03/16/2025	202511	03/14/2025	61.000	03/14/2025	61.000	JBL1	CX07-INT-B1LP-A0	8020	61.000		SFG004948	AD	DIABLO 7		03/16/2025
0072969058	00017	000006480537	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	02/28/2025	136.000	0.000	136.000	03/02/2025	202509	02/28/2025	136.000	02/28/2025	136.000	JBL1	CX07-INT-B1LP-A0	8020	136.000		SFG004948	AD	DIABLO 7		02/23/2025
0072969058	00018	000006535240	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	03/07/2025	5.000	0.000	5.000	03/09/2025	202510	03/07/2025	5.000	03/07/2025	5.000	JBL1	CX07-INT-B1LP-A0	8020	5.000		SFG004948	AD	DIABLO 7		03/02/2025
0072969059	00010	000006396160	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	04/04/2025	10.000	0.000	10.000	04/06/2025	202514	04/04/2025	10.000	04/04/2025	10.000	JBL1	CX07-INT-B1LP-A0	8020	10.000		SFG004948	AD	DIABLO 7		04/06/2025
0072969065	00010	000006396166	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	06/20/2025	33.000	0.000	33.000	06/22/2025	202525	06/20/2025	33.000	06/20/2025	33.000	JBL1	CX07-INT-B1LP-A0	8020	33.000		SFG004948	AD	DIABLO 7		06/22/2025
0072969066	00010	000006396167	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	07/11/2025	131.000	0.000	131.000	07/13/2025	202528	07/11/2025	131.000	07/11/2025	131.000	JBL1	CX07-INT-B1LP-A0	8020	131.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969067	00010	000006396168	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	06/20/2025	273.000	0.000	273.000	06/22/2025	202525	06/20/2025	273.000	06/20/2025	273.000	JBL1	CX07-INT-B1LP-A0	8020	273.000		SFG004948	AD	DIABLO 7		06/22/2025
0072969067	00012	000006555104	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	06/13/2025	6.000	0.000	6.000	06/15/2025	202524	06/13/2025	6.000	06/13/2025	6.000	JBL1	CX07-INT-B1LP-A0	8020	6.000		SFG004948	AD	DIABLO 7		06/15/2025
0072969068	00010	000006396169	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	07/11/2025	32.000	0.000	32.000	07/13/2025	202528	07/11/2025	32.000	07/11/2025	32.000	JBL1	CX07-INT-B1LP-A0	8020	32.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969068	00011	000006407940	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	05/30/2025	35.000	0.000	35.000	06/01/2025	202522	05/30/2025	35.000	05/30/2025	35.000	JBL1	CX07-INT-B1LP-A0	8020	35.000		SFG004948	AD	DIABLO 7		06/01/2025
0072969068	00012	000006437908	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	07/04/2025	19.000	0.000	19.000	07/06/2025	202527	07/04/2025	19.000	07/04/2025	19.000	JBL1	CX07-INT-B1LP-A0	8020	19.000		SFG004948	AD	DIABLO 7		07/06/2025
0072969068	00016	000006480723	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	06/13/2025	513.000	0.000	513.000	06/15/2025	202524	06/13/2025	513.000	06/13/2025	513.000	JBL1	CX07-INT-B1LP-A0	8020	513.000		SFG004948	AD	DIABLO 7		06/15/2025
0072969068	00017	000006535252	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	06/06/2025	94.000	0.000	94.000	06/08/2025	202523	06/06/2025	94.000	06/06/2025	94.000	JBL1	CX07-INT-B1LP-A0	8020	94.000		SFG004948	AD	DIABLO 7		06/08/2025
0072969068	00018	000006554776	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	06/06/2025	6.000	0.000	6.000	06/08/2025	202523	06/06/2025	6.000	06/06/2025	6.000	JBL1	CX07-INT-B1LP-A0	8020	6.000		SFG004948	AD	DIABLO 7		06/08/2025
0072969069	00010	000006396170	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	07/11/2025	51.000	0.000	51.000	07/13/2025	202528	07/11/2025	51.000	07/11/2025	51.000	JBL1	CX07-INT-B1LP-A0	8020	51.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969069	00012	000006480538	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	07/11/2025	114.000	0.000	114.000	07/13/2025	202528	07/11/2025	114.000	07/11/2025	114.000	JBL1	CX07-INT-B1LP-A0	8020	114.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969069	00013	000006535373	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	07/04/2025	235.000	0.000	235.000	07/06/2025	202527	07/04/2025	235.000	07/04/2025	235.000	JBL1	CX07-INT-B1LP-A0	8020	235.000		SFG004948	AD	DIABLO 7		07/06/2025
0072969069	00014	000006555066	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	06/27/2025	6.000	0.000	6.000	06/29/2025	202526	06/27/2025	6.000	06/27/2025	6.000	JBL1	CX07-INT-B1LP-A0	8020	6.000		SFG004948	AD	DIABLO 7		06/29/2025
0072969070	00010	000006396171	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	05/02/2025	4.000	0.000	4.000	05/04/2025	202518	05/02/2025	4.000	05/02/2025	4.000	JBL1	CX07-INT-B1LP-A0	8020	4.000		SFG004948	AD	DIABLO 7		05/04/2025
0072969071	00010	000006396172	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	07/11/2025	2.000	0.000	2.000	07/13/2025	202528	07/11/2025	2.000	07/11/2025	2.000	JBL1	CX07-INT-B1LP-A0	8020	2.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969071	00011	000006407975	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	07/18/2025	164.000	0.000	164.000	07/20/2025	202529	07/18/2025	164.000	07/18/2025	164.000	JBL1	CX07-INT-B1LP-A0	8020	164.000		SFG004948	AD	DIABLO 7		07/20/2025
0072969071	00012	000006419519	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	07/18/2025	3.000	0.000	3.000	07/20/2025	202529	07/18/2025	3.000	07/18/2025	3.000	JBL1	CX07-INT-B1LP-A0	8020	3.000		SFG004948	AD	DIABLO 7		07/20/2025
0072969072	00010	000006396173	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	05/02/2025	36.000	0.000	36.000	05/04/2025	202518	05/02/2025	36.000	05/02/2025	36.000	JBL1	CX07-INT-B1LP-A0	8020	36.000		SFG004948	AD	DIABLO 7		05/04/2025
0072969072	00012	000006464432	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	05/23/2025	100.000	0.000	100.000	05/25/2025	202521	05/23/2025	100.000	05/23/2025	100.000	JBL1	CX07-INT-B1LP-A0	8020	100.000		SFG004948	AD	DIABLO 7		05/25/2025
0072969072	00013	000006480577	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	05/23/2025	64.000	0.000	64.000	05/25/2025	202521	05/23/2025	64.000	05/23/2025	64.000	JBL1	CX07-INT-B1LP-A0	8020	64.000		SFG004948	AD	DIABLO 7		05/25/2025
0072969072	00014	000006535437	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/16/2025	320.000	0.000	320.000	05/18/2025	202520	05/16/2025	320.000	05/16/2025	320.000	JBL1	CX07-INT-B1LP-A0	8020	320.000		SFG004948	AD	DIABLO 7		05/18/2025
0072969073	00010	000006396174	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	05/02/2025	106.000	0.000	106.000	05/04/2025	202518	05/02/2025	106.000	05/02/2025	106.000	JBL1	CX07-INT-B1LP-A0	8020	106.000		SFG004948	AD	DIABLO 7		05/04/2025
0072969073	00012	000006464401	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	05/09/2025	17.000	0.000	17.000	05/11/2025	202519	05/09/2025	17.000	05/09/2025	17.000	JBL1	CX07-INT-B1LP-A0	8020	17.000		SFG004948	AD	DIABLO 7		05/11/2025
0072969074	00010	000006396175	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	07/11/2025	3.000	0.000	3.000	07/13/2025	202528	07/11/2025	3.000	07/11/2025	3.000	JBL1	CX07-INT-B1LP-A0	8020	3.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969074	00011	000006419646	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	07/04/2025	85.000	0.000	85.000	07/06/2025	202527	07/04/2025	85.000	07/04/2025	85.000	JBL1	CX07-INT-B1LP-A0	8020	85.000		SFG004948	AD	DIABLO 7		07/06/2025
0072969074	00014	000006464464	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	07/25/2025	6.000	0.000	6.000	07/27/2025	202530	07/25/2025	6.000	07/25/2025	6.000	JBL1	CX07-INT-B1LP-A0	8020	6.000		SFG004948	AD	DIABLO 7		07/27/2025
0072969074	00015	000006535390	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	06/27/2025	178.000	0.000	178.000	06/29/2025	202526	06/27/2025	178.000	06/27/2025	178.000	JBL1	CX07-INT-B1LP-A0	8020	178.000		SFG004948	AD	DIABLO 7		06/29/2025
0072969074	00016	000006535392	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	07/25/2025	261.000	0.000	261.000	07/27/2025	202530	07/25/2025	261.000	07/25/2025	261.000	JBL1	CX07-INT-B1LP-A0	8020	261.000		SFG004948	AD	DIABLO 7		07/27/2025
0072969074	00017	000006555084	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	08/08/2025	109.000	0.000	109.000	08/10/2025	202532	08/08/2025	109.000	08/08/2025	109.000	JBL1	CX07-INT-B1LP-A0	8020	109.000		SFG004948	AD	DIABLO 7		08/10/2025
0072969074	00018	000006555085	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	07/18/2025	6.000	0.000	6.000	07/20/2025	202529	07/18/2025	6.000	07/18/2025	6.000	JBL1	CX07-INT-B1LP-A0	8020	6.000		SFG004948	AD	DIABLO 7		07/20/2025
0072969075	00010	000006396176	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	07/11/2025	1.000	0.000	1.000	07/13/2025	202528	07/11/2025	1.000	07/11/2025	1.000	JBL1	CX07-INT-B1LP-A0	8020	1.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969075	00011	000006419529	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	07/18/2025	3.000	0.000	3.000	07/20/2025	202529	07/18/2025	3.000	07/18/2025	3.000	JBL1	CX07-INT-B1LP-A0	8020	3.000		SFG004948	AD	DIABLO 7		07/20/2025
0072969076	00010	000006396177	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	07/11/2025	4.000	0.000	4.000	07/13/2025	202528	07/11/2025	4.000	07/11/2025	4.000	JBL1	CX07-INT-B1LP-A0	8020	4.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969077	00010	000006396178	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	07/11/2025	139.000	0.000	139.000	07/13/2025	202528	07/11/2025	139.000	07/11/2025	139.000	JBL1	CX07-INT-B1LP-A0	8020	139.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969077	00012	000006464334	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	07/25/2025	233.000	0.000	233.000	07/27/2025	202530	07/25/2025	233.000	07/25/2025	233.000	JBL1	CX07-INT-B1LP-A0	8020	233.000		SFG004948	AD	DIABLO 7		07/27/2025
0072969077	00013	000006535438	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	07/18/2025	6.000	0.000	6.000	07/20/2025	202529	07/18/2025	6.000	07/18/2025	6.000	JBL1	CX07-INT-B1LP-A0	8020	6.000		SFG004948	AD	DIABLO 7		07/20/2025
0072969077	00014	000006554997	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	07/04/2025	6.000	0.000	6.000	07/06/2025	202527	07/04/2025	6.000	07/04/2025	6.000	JBL1	CX07-INT-B1LP-A0	8020	6.000		SFG004948	AD	DIABLO 7		07/06/2025
0072969078	00010	000006396179	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	05/23/2025	37.000	0.000	37.000	05/25/2025	202521	05/23/2025	37.000	05/23/2025	37.000	JBL1	CX07-INT-B1LP-A0	8020	37.000		SFG004948	AD	DIABLO 7		05/25/2025
0072969078	00011	000006437966	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	05/30/2025	19.000	0.000	19.000	06/01/2025	202522	05/30/2025	19.000	05/30/2025	19.000	JBL1	CX07-INT-B1LP-A0	8020	19.000		SFG004948	AD	DIABLO 7		06/01/2025
0072969078	00014	000006480612	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	06/06/2025	232.000	0.000	232.000	06/08/2025	202523	06/06/2025	232.000	06/06/2025	232.000	JBL1	CX07-INT-B1LP-A0	8020	232.000		SFG004948	AD	DIABLO 7		06/08/2025
0072969078	00015	000006506846	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	06/06/2025	7.000	0.000	7.000	06/08/2025	202523	06/06/2025	7.000	06/06/2025	7.000	JBL1	CX07-INT-B1LP-A0	8020	7.000		SFG004948	AD	DIABLO 7		06/08/2025
0072969078	00016	000006535391	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/30/2025	372.000	0.000	372.000	06/01/2025	202522	05/30/2025	372.000	05/30/2025	372.000	JBL1	CX07-INT-B1LP-A0	8020	372.000		SFG004948	AD	DIABLO 7		06/01/2025
0072969078	00017	000006554934	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/30/2025	6.000	0.000	6.000	06/01/2025	202522	05/30/2025	6.000	05/30/2025	6.000	JBL1	CX07-INT-B1LP-A0	8020	6.000		SFG004948	AD	DIABLO 7		06/01/2025
0072969078	00018	000006554936	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/23/2025	6.000	0.000	6.000	05/25/2025	202521	05/23/2025	6.000	05/23/2025	6.000	JBL1	CX07-INT-B1LP-A0	8020	6.000		SFG004948	AD	DIABLO 7		05/25/2025
0072969079	00010	000006396180	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	04/25/2025	68.000	0.000	68.000	04/27/2025	202517	04/25/2025	68.000	04/25/2025	68.000	JBL1	CX07-INT-B1LP-A0	8020	68.000		SFG004948	AD	DIABLO 7		04/27/2025
0072969079	00011	000006408124	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	04/25/2025	253.000	0.000	253.000	04/27/2025	202517	04/25/2025	253.000	04/25/2025	253.000	JBL1	CX07-INT-B1LP-A0	8020	253.000		SFG004948	AD	DIABLO 7		04/27/2025
0072969079	00014	000006464335	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	04/04/2025	192.000	0.000	192.000	04/06/2025	202514	04/04/2025	192.000	04/04/2025	192.000	JBL1	CX07-INT-B1LP-A0	8020	192.000		SFG004948	AD	DIABLO 7		04/06/2025
0072969079	00015	000006535449	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	04/18/2025	117.000	0.000	117.000	04/20/2025	202516	04/18/2025	117.000	04/18/2025	117.000	JBL1	CX07-INT-B1LP-A0	8020	117.000		SFG004948	AD	DIABLO 7		04/20/2025
0072969080	00010	000006396181	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	07/11/2025	4.000	0.000	4.000	07/13/2025	202528	07/11/2025	4.000	07/11/2025	4.000	JBL1	CX07-INT-B1LP-A0	8020	4.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969081	00010	000006396182	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	05/02/2025	9.000	0.000	9.000	05/04/2025	202518	05/02/2025	9.000	05/02/2025	9.000	JBL1	CX07-INT-B1LP-A0	8020	9.000		SFG004948	AD	DIABLO 7		05/04/2025
0072969081	00011	000006407941	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	05/09/2025	42.000	0.000	42.000	05/11/2025	202519	05/09/2025	42.000	05/09/2025	42.000	JBL1	CX07-INT-B1LP-A0	8020	42.000		SFG004948	AD	DIABLO 7		05/11/2025
0072969081	00012	000006408182	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	05/23/2025	48.000	0.000	48.000	05/25/2025	202521	05/23/2025	48.000	05/23/2025	48.000	JBL1	CX07-INT-B1LP-A0	8020	48.000		SFG004948	AD	DIABLO 7		05/25/2025
0072969081	00013	000006419584	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	3.000	0.000	3.000	05/11/2025	202519	05/09/2025	3.000	05/09/2025	3.000	JBL1	CX07-INT-B1LP-A0	8020	3.000		SFG004948	AD	DIABLO 7		05/11/2025
0072969081	00014	000006419585	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	1.000	0.000	1.000	05/11/2025	202519	05/09/2025	1.000	05/09/2025	1.000	JBL1	CX07-INT-B1LP-A0	8020	1.000		SFG004948	AD	DIABLO 7		05/11/2025
0072969081	00015	000006437909	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	05/09/2025	84.000	0.000	84.000	05/11/2025	202519	05/09/2025	84.000	05/09/2025	84.000	JBL1	CX07-INT-B1LP-A0	8020	84.000		SFG004948	AD	DIABLO 7		05/11/2025
0072969081	00016	000006437910	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	05/23/2025	84.000	0.000	84.000	05/25/2025	202521	05/23/2025	84.000	05/23/2025	84.000	JBL1	CX07-INT-B1LP-A0	8020	84.000		SFG004948	AD	DIABLO 7		05/25/2025
0072969081	00024	000006464418	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	05/16/2025	232.000	0.000	232.000	05/18/2025	202520	05/16/2025	232.000	05/16/2025	232.000	JBL1	CX07-INT-B1LP-A0	8020	232.000		SFG004948	AD	DIABLO 7		05/18/2025
0072969081	00025	000006464419	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	05/30/2025	16.000	0.000	16.000	06/01/2025	202522	05/30/2025	16.000	05/30/2025	16.000	JBL1	CX07-INT-B1LP-A0	8020	16.000		SFG004948	AD	DIABLO 7		06/01/2025
0072969081	00026	000006506765	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	05/30/2025	2.000	0.000	2.000	06/01/2025	202522	05/30/2025	2.000	05/30/2025	2.000	JBL1	CX07-INT-B1LP-A0	8020	2.000		SFG004948	AD	DIABLO 7		06/01/2025
0072969081	00027	000006535466	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/02/2025	51.000	0.000	51.000	05/04/2025	202518	05/02/2025	51.000	05/02/2025	51.000	JBL1	CX07-INT-B1LP-A0	8020	51.000		SFG004948	AD	DIABLO 7		05/04/2025
0072969081	00028	000006535467	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/09/2025	88.000	0.000	88.000	05/11/2025	202519	05/09/2025	88.000	05/09/2025	88.000	JBL1	CX07-INT-B1LP-A0	8020	88.000		SFG004948	AD	DIABLO 7		05/11/2025
0072969082	00010	000006396183	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	05/02/2025	1.000	0.000	1.000	05/04/2025	202518	05/02/2025	1.000	05/02/2025	1.000	JBL1	CX07-INT-B1LP-A0	8020	1.000		SFG004948	AD	DIABLO 7		05/04/2025
0072969082	00011	000006419611	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	3.000	0.000	3.000	05/11/2025	202519	05/09/2025	3.000	05/09/2025	3.000	JBL1	CX07-INT-B1LP-A0	8020	3.000		SFG004948	AD	DIABLO 7		05/11/2025
0072969083	00010	000006396184	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	06/20/2025	82.000	0.000	82.000	06/22/2025	202525	06/20/2025	82.000	06/20/2025	82.000	JBL1	CX07-INT-B1LP-A0	8020	82.000		SFG004948	AD	DIABLO 7		06/22/2025
0072969083	00011	000006408017	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	05/30/2025	3.000	0.000	3.000	06/01/2025	202522	05/30/2025	3.000	05/30/2025	3.000	JBL1	CX07-INT-B1LP-A0	8020	3.000		SFG004948	AD	DIABLO 7		06/01/2025
0072969083	00012	000006419340	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/30/2025	3.000	0.000	3.000	06/01/2025	202522	05/30/2025	3.000	05/30/2025	3.000	JBL1	CX07-INT-B1LP-A0	8020	3.000		SFG004948	AD	DIABLO 7		06/01/2025
0072969083	00013	000006419341	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	05/09/2025	32.000	0.000	32.000	05/11/2025	202519	05/09/2025	32.000	05/09/2025	32.000	JBL1	CX07-INT-B1LP-A0	8020	32.000		SFG004948	AD	DIABLO 7		05/11/2025
0072969083	00018	000006480672	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	05/30/2025	152.000	0.000	152.000	06/01/2025	202522	05/30/2025	152.000	05/30/2025	152.000	JBL1	CX07-INT-B1LP-A0	8020	152.000		SFG004948	AD	DIABLO 7		06/01/2025
0072969083	00019	000006535331	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/23/2025	138.000	0.000	138.000	05/25/2025	202521	05/23/2025	138.000	05/23/2025	138.000	JBL1	CX07-INT-B1LP-A0	8020	138.000		SFG004948	AD	DIABLO 7		05/25/2025
0072969084	00010	000006396185	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	05/02/2025	139.000	0.000	139.000	05/04/2025	202518	05/02/2025	139.000	05/02/2025	139.000	JBL1	CX07-INT-B1LP-A0	8020	139.000		SFG004948	AD	DIABLO 7		05/04/2025
0072969085	00010	000006396186	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	07/11/2025	4.000	0.000	4.000	07/13/2025	202528	07/11/2025	4.000	07/11/2025	4.000	JBL1	CX07-INT-B1LP-A0	8020	4.000		SFG004948	AD	DIABLO 7		07/13/2025
0072969086	00010	000006396187	ZP50	M02	0.00	1	JBL1	SFG004948	JABIL CIRCUIT INDIA PRIVATE	11/10/2024	05/23/2025	255.000	0.000	255.000	05/25/2025	202521	05/23/2025	255.000	05/23/2025	255.000	JBL1	CX07-INT-B1LP-A0	8020	255.000		SFG004948	AD	DIABLO 7		05/25/2025
