Purchasing Document Number	Item Number of Purchasing Document	Order Number	Order Type	Purchasing group	Net price in purchasing document (in doc	Price Unit	Storage Location	Short text	Name 1	Created on	Item delivery date	Scheduled quantity	Quantity of goods received	Open GR	EOW	WK	ReqDate	ReqQty	ComDate	ComQty	Comp GI Loc	Component	Comp GI Plant	Comp Qty	Base Unit of Measure	MX_SKU	ITEM_FAMILY	ITEM_TYPE	Requirement Tracking Number	Statistics-Relevant Delivery Date
0073036151	00042	000006577988	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/06/2025	06/13/2025	249.000	0.000	249.000	06/15/2025	202524	06/13/2025	249.000	06/13/2025	249.000	JBL1	MT28942A0-YCCF-AE	8020	249.000		SFG103498	AD	GARNET 6LX		06/22/2025
0073036151	00043	000006577989	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/06/2025	06/13/2025	443.000	0.000	443.000	06/15/2025	202524	06/13/2025	443.000	06/13/2025	443.000	JBL1	MT28942A0-YCCF-AE	8020	443.000		SFG103498	AD	GARNET 6LX		06/22/2025
0073036151	00044	000006577990	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/06/2025	05/09/2025	3209.000	0.000	3209.000	05/11/2025	202519	05/09/2025	3209.000	05/09/2025	3209.000	JBL1	MT28942A0-YCCF-AE	8020	3209.000		SFG103498	AD	GARNET 6LX		04/27/2025
0073036151	00045	000006594809	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	05/02/2025	1208.000	0.000	1208.000	05/04/2025	202518	05/02/2025	1208.000	05/02/2025	1208.000	JBL1	MT28942A0-YCCF-AE	8020	1208.000		SFG103498	AD	GARNET 6LX		04/27/2025
0073036151	00046	000006594811	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	04/18/2025	763.000	0.000	763.000	04/20/2025	202516	04/18/2025	763.000	04/18/2025	763.000	JBL1	MT28942A0-YCCF-AE	8020	763.000		SFG103498	AD	GARNET 6LX		04/20/2025
0073036151	00047	000006594814	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/13/2025	1542.000	0.000	1542.000	06/15/2025	202524	06/13/2025	1542.000	06/13/2025	1542.000	JBL1	MT28942A0-YCCF-AE	8020	1542.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00048	000006594816	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/06/2025	147.000	0.000	147.000	06/08/2025	202523	06/06/2025	147.000	06/06/2025	147.000	JBL1	MT28942A0-YCCF-AE	8020	147.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00049	000006594817	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/20/2025	268.000	0.000	268.000	06/22/2025	202525	06/20/2025	268.000	06/20/2025	268.000	JBL1	MT28942A0-YCCF-AE	8020	268.000		SFG103498	AD	GARNET 6LX		06/29/2025
0073036151	00050	000006594820	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/27/2025	141.000	0.000	141.000	06/29/2025	202526	06/27/2025	141.000	06/27/2025	141.000	JBL1	MT28942A0-YCCF-AE	8020	141.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00051	000006595042	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/27/2025	247.000	0.000	247.000	06/29/2025	202526	06/27/2025	247.000	06/27/2025	247.000	JBL1	MT28942A0-YCCF-AE	8020	247.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00052	000006595044	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/27/2025	247.000	0.000	247.000	06/29/2025	202526	06/27/2025	247.000	06/27/2025	247.000	JBL1	MT28942A0-YCCF-AE	8020	247.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00053	000006595045	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/13/2025	989.000	0.000	989.000	06/15/2025	202524	06/13/2025	989.000	06/13/2025	989.000	JBL1	MT28942A0-YCCF-AE	8020	989.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00054	000006595046	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/06/2025	1271.000	0.000	1271.000	06/08/2025	202523	06/06/2025	1271.000	06/06/2025	1271.000	JBL1	MT28942A0-YCCF-AE	8020	1271.000		SFG103498	AD	GARNET 6LX		06/01/2025
0073036151	00055	000006595047	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/27/2025	110.000	0.000	110.000	06/29/2025	202526	06/27/2025	110.000	06/27/2025	110.000	JBL1	MT28942A0-YCCF-AE	8020	110.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00056	000006595048	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	05/09/2025	568.000	0.000	568.000	05/11/2025	202519	05/09/2025	568.000	05/09/2025	568.000	JBL1	MT28942A0-YCCF-AE	8020	568.000		SFG103498	AD	GARNET 6LX		05/04/2025
0073036151	00057	000006595049	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/20/2025	137.000	0.000	137.000	06/22/2025	202525	06/20/2025	137.000	06/20/2025	137.000	JBL1	MT28942A0-YCCF-AE	8020	137.000		SFG103498	AD	GARNET 6LX		06/29/2025
0073036151	00058	000006595051	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/27/2025	5.000	0.000	5.000	06/29/2025	202526	06/27/2025	5.000	06/27/2025	5.000	JBL1	MT28942A0-YCCF-AE	8020	5.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00059	000006595053	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/13/2025	06/06/2025	969.000	0.000	969.000	06/08/2025	202523	06/06/2025	969.000	06/06/2025	969.000	JBL1	MT28942A0-YCCF-AE	8020	969.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00060	000006613811	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	04/25/2025	1088.000	0.000	1088.000	04/27/2025	202517	04/25/2025	1088.000	04/25/2025	1088.000	JBL1	MT28942A0-YCCF-AE	8020	1088.000		SFG103498	AD	GARNET 6LX		04/27/2025
0073036151	00061	000006613813	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	04/18/2025	1353.000	0.000	1353.000	04/20/2025	202516	04/18/2025	1353.000	04/18/2025	1353.000	JBL1	MT28942A0-YCCF-AE	8020	1353.000		SFG103498	AD	GARNET 6LX		04/20/2025
0073036151	00062	000006613814	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/27/2025	96.000	0.000	96.000	06/29/2025	202526	06/27/2025	96.000	06/27/2025	96.000	JBL1	MT28942A0-YCCF-AE	8020	96.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00063	000006613815	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/06/2025	2.000	0.000	2.000	06/08/2025	202523	06/06/2025	2.000	06/06/2025	2.000	JBL1	MT28942A0-YCCF-AE	8020	2.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00064	000006613816	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/13/2025	842.000	0.000	842.000	06/15/2025	202524	06/13/2025	842.000	06/13/2025	842.000	JBL1	MT28942A0-YCCF-AE	8020	842.000		SFG103498	AD	GARNET 6LX		06/15/2025
0073036151	00065	000006613817	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/27/2025	917.000	0.000	917.000	06/29/2025	202526	06/27/2025	917.000	06/27/2025	917.000	JBL1	MT28942A0-YCCF-AE	8020	917.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00066	000006613819	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/13/2025	568.000	0.000	568.000	06/15/2025	202524	06/13/2025	568.000	06/13/2025	568.000	JBL1	MT28942A0-YCCF-AE	8020	568.000		SFG103498	AD	GARNET 6LX		06/22/2025
0073036151	00067	000006613821	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/06/2025	15.000	0.000	15.000	06/08/2025	202523	06/06/2025	15.000	06/06/2025	15.000	JBL1	MT28942A0-YCCF-AE	8020	15.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00068	000006613983	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/27/2025	109.000	0.000	109.000	06/29/2025	202526	06/27/2025	109.000	06/27/2025	109.000	JBL1	MT28942A0-YCCF-AE	8020	109.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00069	000006613985	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	05/09/2025	605.000	0.000	605.000	05/11/2025	202519	05/09/2025	605.000	05/09/2025	605.000	JBL1	MT28942A0-YCCF-AE	8020	605.000		SFG103498	AD	GARNET 6LX		05/04/2025
0073036151	00070	000006613987	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/27/2025	38.000	0.000	38.000	06/29/2025	202526	06/27/2025	38.000	06/27/2025	38.000	JBL1	MT28942A0-YCCF-AE	8020	38.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00071	000006613989	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/27/2025	252.000	0.000	252.000	06/29/2025	202526	06/27/2025	252.000	06/27/2025	252.000	JBL1	MT28942A0-YCCF-AE	8020	252.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00072	000006613991	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/13/2025	420.000	0.000	420.000	06/15/2025	202524	06/13/2025	420.000	06/13/2025	420.000	JBL1	MT28942A0-YCCF-AE	8020	420.000		SFG103498	AD	GARNET 6LX		06/22/2025
0073036151	00073	000006613994	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/13/2025	451.000	0.000	451.000	06/15/2025	202524	06/13/2025	451.000	06/13/2025	451.000	JBL1	MT28942A0-YCCF-AE	8020	451.000		SFG103498	AD	GARNET 6LX		06/22/2025
0073036151	00074	000006613997	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	06/13/2025	285.000	0.000	285.000	06/15/2025	202524	06/13/2025	285.000	06/13/2025	285.000	JBL1	MT28942A0-YCCF-AE	8020	285.000		SFG103498	AD	GARNET 6LX		06/22/2025
0073036151	00075	000006628381	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	06/06/2025	244.000	0.000	244.000	06/08/2025	202523	06/06/2025	244.000	06/06/2025	244.000	JBL1	MT28942A0-YCCF-AE	8020	244.000		SFG103498	AD	GARNET 6LX		05/18/2025
0073036151	00076	000006628782	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	04/18/2025	4.000	0.000	4.000	04/20/2025	202516	04/18/2025	4.000	04/18/2025	4.000	JBL1	MT28942A0-YCCF-AE	8020	4.000		SFG103498	AD	GARNET 6LX		04/20/2025
0073036151	00077	000006628783	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	04/18/2025	2189.000	0.000	2189.000	04/20/2025	202516	04/18/2025	2189.000	04/18/2025	2189.000	JBL1	MT28942A0-YCCF-AE	8020	2189.000		SFG103498	AD	GARNET 6LX		04/20/2025
0073036151	00078	000006628784	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	06/06/2025	3073.000	0.000	3073.000	06/08/2025	202523	06/06/2025	3073.000	06/06/2025	3073.000	JBL1	MT28942A0-YCCF-AE	8020	3073.000		SFG103498	AD	GARNET 6LX		05/18/2025
0073036151	00079	000006628785	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	05/09/2025	4.000	0.000	4.000	05/11/2025	202519	05/09/2025	4.000	05/09/2025	4.000	JBL1	MT28942A0-YCCF-AE	8020	4.000		SFG103498	AD	GARNET 6LX		05/04/2025
0073036151	00080	000006628787	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	05/16/2025	1204.000	0.000	1204.000	05/18/2025	202520	05/16/2025	1204.000	05/16/2025	1204.000	JBL1	MT28942A0-YCCF-AE	8020	1204.000		SFG103498	AD	GARNET 6LX		05/04/2025
0073036151	00081	000006628788	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	04/18/2025	1293.000	0.000	1293.000	04/20/2025	202516	04/18/2025	1293.000	04/18/2025	1293.000	JBL1	MT28942A0-YCCF-AE	8020	1293.000		SFG103498	AD	GARNET 6LX		04/20/2025
0073036151	00082	000006628790	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	06/13/2025	482.000	0.000	482.000	06/15/2025	202524	06/13/2025	482.000	06/13/2025	482.000	JBL1	MT28942A0-YCCF-AE	8020	482.000		SFG103498	AD	GARNET 6LX		06/22/2025
0073036151	00083	000006628791	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	05/30/2025	34.000	0.000	34.000	06/01/2025	202522	05/30/2025	34.000	05/30/2025	34.000	JBL1	MT28942A0-YCCF-AE	8020	34.000		SFG103498	AD	GARNET 6LX		05/18/2025
0073036151	00084	000006628793	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	06/13/2025	405.000	0.000	405.000	06/15/2025	202524	06/13/2025	405.000	06/13/2025	405.000	JBL1	MT28942A0-YCCF-AE	8020	405.000		SFG103498	AD	GARNET 6LX		06/22/2025
0073036151	00085	000006628795	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	06/27/2025	137.000	0.000	137.000	06/29/2025	202526	06/27/2025	137.000	06/27/2025	137.000	JBL1	MT28942A0-YCCF-AE	8020	137.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00086	000006628797	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	06/06/2025	310.000	0.000	310.000	06/08/2025	202523	06/06/2025	310.000	06/06/2025	310.000	JBL1	MT28942A0-YCCF-AE	8020	310.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00087	000006628799	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	06/20/2025	1815.000	0.000	1815.000	06/22/2025	202525	06/20/2025	1815.000	06/20/2025	1815.000	JBL1	MT28942A0-YCCF-AE	8020	1815.000		SFG103498	AD	GARNET 6LX		06/29/2025
0073036151	00088	000006628801	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	06/06/2025	1769.000	0.000	1769.000	06/08/2025	202523	06/06/2025	1769.000	06/06/2025	1769.000	JBL1	MT28942A0-YCCF-AE	8020	1769.000		SFG103498	AD	GARNET 6LX		05/18/2025
0073036151	00089	000006628983	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	02/27/2025	06/27/2025	357.000	0.000	357.000	06/29/2025	202526	06/27/2025	357.000	06/27/2025	357.000	JBL1	MT28942A0-YCCF-AE	8020	357.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00090	000006642887	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	05/30/2025	128.000	0.000	128.000	06/01/2025	202522	05/30/2025	128.000	05/30/2025	128.000	JBL1	MT28942A0-YCCF-AE	8020	128.000		SFG103498	AD	GARNET 6LX		05/18/2025
0073036151	00091	000006642890	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	05/30/2025	1641.000	0.000	1641.000	06/01/2025	202522	05/30/2025	1641.000	05/30/2025	1641.000	JBL1	MT28942A0-YCCF-AE	8020	1641.000		SFG103498	AD	GARNET 6LX		05/11/2025
0073036151	00092	000006642892	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	05/30/2025	1747.000	0.000	1747.000	06/01/2025	202522	05/30/2025	1747.000	05/30/2025	1747.000	JBL1	MT28942A0-YCCF-AE	8020	1747.000		SFG103498	AD	GARNET 6LX		05/11/2025
0073036151	00093	000006642894	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	04/18/2025	3972.000	0.000	3972.000	04/20/2025	202516	04/18/2025	3972.000	04/18/2025	3972.000	JBL1	MT28942A0-YCCF-AE	8020	3972.000		SFG103498	AD	GARNET 6LX		04/20/2025
0073036151	00094	000006642898	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	06/06/2025	277.000	0.000	277.000	06/08/2025	202523	06/06/2025	277.000	06/06/2025	277.000	JBL1	MT28942A0-YCCF-AE	8020	277.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00095	000006642900	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	05/09/2025	325.000	0.000	325.000	05/11/2025	202519	05/09/2025	325.000	05/09/2025	325.000	JBL1	MT28942A0-YCCF-AE	8020	325.000		SFG103498	AD	GARNET 6LX		05/04/2025
0073036151	00096	000006643062	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	06/13/2025	246.000	0.000	246.000	06/15/2025	202524	06/13/2025	246.000	06/13/2025	246.000	JBL1	MT28942A0-YCCF-AE	8020	246.000		SFG103498	AD	GARNET 6LX		06/15/2025
0073036151	00097	000006643064	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	06/13/2025	186.000	0.000	186.000	06/15/2025	202524	06/13/2025	186.000	06/13/2025	186.000	JBL1	MT28942A0-YCCF-AE	8020	186.000		SFG103498	AD	GARNET 6LX		06/29/2025
0073036151	00098	000006643066	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	06/06/2025	592.000	0.000	592.000	06/08/2025	202523	06/06/2025	592.000	06/06/2025	592.000	JBL1	MT28942A0-YCCF-AE	8020	592.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00099	000006643067	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	06/06/2025	669.000	0.000	669.000	06/08/2025	202523	06/06/2025	669.000	06/06/2025	669.000	JBL1	MT28942A0-YCCF-AE	8020	669.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00100	000006643068	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	06/13/2025	29.000	0.000	29.000	06/15/2025	202524	06/13/2025	29.000	06/13/2025	29.000	JBL1	MT28942A0-YCCF-AE	8020	29.000		SFG103498	AD	GARNET 6LX		06/22/2025
0073036151	00101	000006643069	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	04/25/2025	2677.000	0.000	2677.000	04/27/2025	202517	04/25/2025	2677.000	04/25/2025	2677.000	JBL1	MT28942A0-YCCF-AE	8020	2677.000		SFG103498	AD	GARNET 6LX		04/27/2025
0073036151	00102	000006643070	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	05/09/2025	1775.000	0.000	1775.000	05/11/2025	202519	05/09/2025	1775.000	05/09/2025	1775.000	JBL1	MT28942A0-YCCF-AE	8020	1775.000		SFG103498	AD	GARNET 6LX		05/04/2025
0073036151	00103	000006643071	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	06/27/2025	603.000	0.000	603.000	06/29/2025	202526	06/27/2025	603.000	06/27/2025	603.000	JBL1	MT28942A0-YCCF-AE	8020	603.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00104	000006643072	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	06/27/2025	886.000	0.000	886.000	06/29/2025	202526	06/27/2025	886.000	06/27/2025	886.000	JBL1	MT28942A0-YCCF-AE	8020	886.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00105	000006658657	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/13/2025	05/30/2025	588.000	0.000	588.000	06/01/2025	202522	05/30/2025	588.000	05/30/2025	588.000	JBL1	MT28942A0-YCCF-AE	8020	588.000		SFG103498	AD	GARNET 6LX		05/11/2025
0073036151	00106	000006658658	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/13/2025	06/27/2025	11.000	0.000	11.000	06/29/2025	202526	06/27/2025	11.000	06/27/2025	11.000	JBL1	MT28942A0-YCCF-AE	8020	11.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00107	000006658659	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/13/2025	04/25/2025	3097.000	0.000	3097.000	04/27/2025	202517	04/25/2025	3097.000	04/25/2025	3097.000	JBL1	MT28942A0-YCCF-AE	8020	3097.000		SFG103498	AD	GARNET 6LX		04/27/2025
0073036151	00108	000006662950	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/16/2025	05/02/2025	265.000	0.000	265.000	05/04/2025	202518	05/02/2025	265.000	05/02/2025	265.000	JBL1	MT28942A0-YCCF-AE	8020	265.000		SFG103498	AD	GARNET 6LX		04/27/2025
0073036151	00109	000006662951	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/16/2025	06/06/2025	586.000	0.000	586.000	06/08/2025	202523	06/06/2025	586.000	06/06/2025	586.000	JBL1	MT28942A0-YCCF-AE	8020	586.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00110	000006662952	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/16/2025	06/20/2025	41.000	0.000	41.000	06/22/2025	202525	06/20/2025	41.000	06/20/2025	41.000	JBL1	MT28942A0-YCCF-AE	8020	41.000		SFG103498	AD	GARNET 6LX		06/29/2025
0073036151	00111	000006662953	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/16/2025	06/20/2025	2596.000	0.000	2596.000	06/22/2025	202525	06/20/2025	2596.000	06/20/2025	2596.000	JBL1	MT28942A0-YCCF-AE	8020	2596.000		SFG103498	AD	GARNET 6LX		06/29/2025
0073036151	00112	000006662954	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/16/2025	05/09/2025	238.000	0.000	238.000	05/11/2025	202519	05/09/2025	238.000	05/09/2025	238.000	JBL1	MT28942A0-YCCF-AE	8020	238.000		SFG103498	AD	GARNET 6LX		05/04/2025
0073036151	00113	000006662955	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/16/2025	06/27/2025	537.000	0.000	537.000	06/29/2025	202526	06/27/2025	537.000	06/27/2025	537.000	JBL1	MT28942A0-YCCF-AE	8020	537.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00114	000006676801	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	06/27/2025	1005.000	0.000	1005.000	06/29/2025	202526	06/27/2025	1005.000	06/27/2025	1005.000	JBL1	MT28942A0-YCCF-AE	8020	1005.000		SFG103498	AD	GARNET 6LX		06/29/2025
0073036151	00115	000006677022	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	04/25/2025	462.000	0.000	462.000	04/27/2025	202517	04/25/2025	462.000	04/25/2025	462.000	JBL1	MT28942A0-YCCF-AE	8020	462.000		SFG103498	AD	GARNET 6LX		04/27/2025
0073036151	00116	000006677024	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	06/13/2025	184.000	0.000	184.000	06/15/2025	202524	06/13/2025	184.000	06/13/2025	184.000	JBL1	MT28942A0-YCCF-AE	8020	184.000		SFG103498	AD	GARNET 6LX		06/29/2025
0073036151	00117	000006677026	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	06/20/2025	177.000	0.000	177.000	06/22/2025	202525	06/20/2025	177.000	06/20/2025	177.000	JBL1	MT28942A0-YCCF-AE	8020	177.000		SFG103498	AD	GARNET 6LX		06/29/2025
0073036151	00118	000006677027	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	06/06/2025	373.000	0.000	373.000	06/08/2025	202523	06/06/2025	373.000	06/06/2025	373.000	JBL1	MT28942A0-YCCF-AE	8020	373.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00119	000006677028	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	06/06/2025	150.000	0.000	150.000	06/08/2025	202523	06/06/2025	150.000	06/06/2025	150.000	JBL1	MT28942A0-YCCF-AE	8020	150.000		SFG103498	AD	GARNET 6LX		06/08/2025
0073036151	00120	000006677029	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	06/27/2025	12.000	0.000	12.000	06/29/2025	202526	06/27/2025	12.000	06/27/2025	12.000	JBL1	MT28942A0-YCCF-AE	8020	12.000		SFG103498	AD	GARNET 6LX		07/06/2025
0073036151	00121	000006677030	ZP50	M12	0.00	1	JBL1	SFG103498	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	05/09/2025	195.000	0.000	195.000	05/11/2025	202519	05/09/2025	195.000	05/09/2025	195.000	JBL1	MT28942A0-YCCF-AE	8020	195.000		SFG103498	AD	GARNET 6LX		05/04/2025
